id,shapeName,viirs_ntl_annual_v20_avg_masked.2019.mean,viirs_ntl_annual_v20_avg_masked.2014.mean,viirs_ntl_annual_v20_avg_masked.2012.mean,viirs_ntl_annual_v20_avg_masked.2016.mean,viirs_ntl_annual_v20_avg_masked.2015.mean,viirs_ntl_annual_v20_avg_masked.2013.mean,viirs_ntl_annual_v20_avg_masked.2017.mean,viirs_ntl_annual_v20_avg_masked.2020.mean,viirs_ntl_annual_v20_avg_masked.2018.mean,surface_pm25_annual_v5gl03.2015.mean,surface_pm25_annual_v5gl03.2016.mean,surface_pm25_annual_v5gl03.2019.mean,surface_pm25_annual_v5gl03.2018.mean,surface_pm25_annual_v5gl03.2014.mean,surface_pm25_annual_v5gl03.2008.mean,surface_pm25_annual_v5gl03.2002.mean,surface_pm25_annual_v5gl03.2009.mean,surface_pm25_annual_v5gl03.2007.mean,surface_pm25_annual_v5gl03.2000.mean,surface_pm25_annual_v5gl03.2006.mean,surface_pm25_annual_v5gl03.2013.mean,surface_pm25_annual_v5gl03.1998.mean,surface_pm25_annual_v5gl03.2012.mean,surface_pm25_annual_v5gl03.2004.mean,surface_pm25_annual_v5gl03.2005.mean,surface_pm25_annual_v5gl03.2011.mean,surface_pm25_annual_v5gl03.1999.mean,surface_pm25_annual_v5gl03.2010.mean,surface_pm25_annual_v5gl03.2003.mean,surface_pm25_annual_v5gl03.2017.mean,surface_pm25_annual_v5gl03.2021.mean,surface_pm25_annual_v5gl03.2001.mean,surface_pm25_annual_v5gl03.2020.mean,worldpop_pop_count_1km_mosaic.2000.sum,worldpop_pop_count_1km_mosaic.2000.count,worldpop_pop_count_1km_mosaic.2001.sum,worldpop_pop_count_1km_mosaic.2001.count,worldpop_pop_count_1km_mosaic.2003.sum,worldpop_pop_count_1km_mosaic.2003.count,worldpop_pop_count_1km_mosaic.2002.sum,worldpop_pop_count_1km_mosaic.2002.count,worldpop_pop_count_1km_mosaic.2005.sum,worldpop_pop_count_1km_mosaic.2005.count,worldpop_pop_count_1km_mosaic.2004.sum,worldpop_pop_count_1km_mosaic.2004.count,worldpop_pop_count_1km_mosaic.2006.sum,worldpop_pop_count_1km_mosaic.2006.count,worldpop_pop_count_1km_mosaic.2008.sum,worldpop_pop_count_1km_mosaic.2008.count,worldpop_pop_count_1km_mosaic.2007.sum,worldpop_pop_count_1km_mosaic.2007.count,worldpop_pop_count_1km_mosaic.2009.sum,worldpop_pop_count_1km_mosaic.2009.count,worldpop_pop_count_1km_mosaic.2010.sum,worldpop_pop_count_1km_mosaic.2010.count,worldpop_pop_count_1km_mosaic.2011.sum,worldpop_pop_count_1km_mosaic.2011.count,worldpop_pop_count_1km_mosaic.2012.sum,worldpop_pop_count_1km_mosaic.2012.count,worldpop_pop_count_1km_mosaic.2013.sum,worldpop_pop_count_1km_mosaic.2013.count,worldpop_pop_count_1km_mosaic.2014.sum,worldpop_pop_count_1km_mosaic.2014.count,worldpop_pop_count_1km_mosaic.2015.sum,worldpop_pop_count_1km_mosaic.2015.count,worldpop_pop_count_1km_mosaic.2016.sum,worldpop_pop_count_1km_mosaic.2016.count,worldpop_pop_count_1km_mosaic.2017.sum,worldpop_pop_count_1km_mosaic.2017.count,worldpop_pop_count_1km_mosaic.2018.sum,worldpop_pop_count_1km_mosaic.2018.count,worldpop_pop_count_1km_mosaic.2019.sum,worldpop_pop_count_1km_mosaic.2019.count,worldpop_pop_count_1km_mosaic.2020.sum,worldpop_pop_count_1km_mosaic.2020.count,inv_0,inv_1,inv_2,inv_3,inv_4,inv_5,inv_6,op_0,op_1,op_2,op_3,op_4,op_5,op_6,tec_0,tec_1,tec_2,tec_3,tec_4,tec_5,tec_6,ent_0,ent_1,ent_2,ent_3,ent_4,ent_5,ent_6
56,Bajos de Haina,16.51836959,10.57635429,9.393060134,11.68076879,11.34000562,10.11488183,13.52363152,17.13972988,14.24070066,14.0649081,14.27422825,14.01083943,14.65337422,13.6473639,12.28159883,13.92544479,11.99692122,13.61088393,11.58563837,13.36067176,13.1325171,11.59372265,12.65412994,11.84388988,12.96615294,12.3027763,12.0445939,13.75753594,13.97232705,15.25353483,14.23643757,12.70802109,13.24568503,79874.52344,51.47000122,82126.1875,51.47000122,89303.38281,51.47000122,85214.89063,51.47000122,96785.69531,51.47000122,93053.70313,51.47000122,100137.3281,51.47000122,108996.4844,51.47000122,104613.8672,51.47000122,112995.2344,51.47000122,119172.1484,51.47000122,121948.8047,51.47000122,125271.2734,51.47000122,131191.9531,51.47000122,136656.5313,51.47000122,143018.6875,51.47000122,149521.2656,51.47000122,155711.375,51.47000122,161956.9844,51.47000122,169586.875,51.47000122,177355.6563,51.47000122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,Castillo,0.466253134,0.17716387,0.170208356,0.232085421,0.212089599,0.203336262,0.361707036,0.636293448,0.382506291,10.4706571,10.63795048,10.76652263,11.12236455,10.08773186,9.130627518,11.92645636,8.93480723,11.6602682,12.41792803,10.94823298,9.445024381,10.07548285,9.185553461,9.445675084,11.33901989,8.772731997,9.457766217,10.7987546,12.19967645,11.37549622,10.6998291,12.81415746,9.697908705,15999.05371,169.7700043,15948.16895,169.7700043,15780.70117,169.7700043,15836.20703,169.7700043,15647.2041,169.7700043,15667.625,169.7700043,15688.64941,169.7700043,15439.81055,169.7700043,15548.20117,169.7700043,15288.92285,169.7700043,15235.28516,169.7700043,15136.86035,169.7700043,15072.22656,169.7700043,14963.61328,169.7700043,14884.10742,169.7700043,14773.28125,169.7700043,14683.63184,169.7700043,14633.89355,169.7700043,14596.84668,169.7700043,14533.72852,169.7700043,14504.46875,169.7700043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,Cevicos,0.111790698,0.056016698,0.050492064,0.067987822,0.070448766,0.07607316,0.101761218,0.114814824,0.107462258,11.42075615,11.8013094,11.44075499,11.97202579,11.05688154,9.977293497,12.59094231,9.72755051,12.26801551,11.58751595,11.4600833,10.29460045,9.35511478,9.88191832,9.831823091,11.86660934,9.430257207,8.966588104,11.475574,12.5740468,12.43170868,11.69186826,13.397922,10.7332558,11267.81836,309.5700073,11498.76563,309.5700073,11910.42578,309.5700073,11703.50781,309.5700073,12414.32227,309.5700073,12218.98242,309.5700073,12683.6875,309.5700073,13269.7002,309.5700073,13059.61426,309.5700073,13580.93066,309.5700073,13776.98926,309.5700073,14136.4707,309.5700073,14507.95703,309.5700073,14900.34961,309.5700073,15343.93066,309.5700073,15790.41699,309.5700073,16236.48926,309.5700073,16709.69336,309.5700073,17250.54883,309.5700073,17792.12109,309.5700073,18368.11719,309.5700073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,Cristóbal,0.07825368,0.092461264,0.041087718,0.081201724,0.111921758,0.064698911,0.101280494,0.12918978,0.09298186,15.80545177,15.01856784,14.31872401,15.07858784,14.8933848,13.73801952,15.51168292,13.21416898,14.25019636,14.39622295,14.46472361,14.8405105,10.6459106,14.13198143,13.39388816,14.29080808,14.74943369,10.79722815,15.41028285,15.38590098,16.21379033,16.26955223,14.34846562,15.51221912,inf,199,6263.416504,186.0599976,6388.680176,186.0599976,6342.679688,186.0599976,6554.75293,186.0599976,6437.804688,186.0599976,6560.672852,186.0599976,6615.633789,186.0599976,6624.162109,186.0599976,6580.973145,186.0599976,6720.389648,186.0599976,6794.01123,186.0599976,6890.124023,186.0599976,6885.307617,186.0599976,7003.396484,186.0599976,7149.243652,186.0599976,7137.665527,186.0599976,7196.429688,186.0599976,7304.861328,186.0599976,7389.378418,186.0599976,7500.840332,186.0599976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,Hondo Valle,0.195483614,0.082675934,0.079114181,0.099922076,0.087998522,0.08470547,0.159376764,0.236181046,0.202124754,13.73953516,13.19265845,11.80810798,13.04266507,13.19329879,12.31871065,12.28228233,11.78076851,12.68272257,10.44789998,12.60582782,13.30368329,8.993008184,13.26613738,11.26098591,13.54191702,13.38463779,8.622288291,14.49631463,13.59902234,13.63013981,13.19846558,11.39479979,13.64620312,10809.51367,154.6900024,10793.45703,154.6900024,10801.51758,154.6900024,10810.77441,154.6900024,10828.35645,154.6900024,10822.51465,154.6900024,10859.68359,154.6900024,10850.93066,154.6900024,10872.19629,154.6900024,10961.38672,154.6900024,10914.14355,154.6900024,11088.37305,154.6900024,11044.98242,154.6900024,11067.12891,154.6900024,11018.28125,154.6900024,11027.22266,154.6900024,11088.23145,154.6900024,11111.1582,154.6900024,11138.82422,154.6900024,11168.96875,154.6900024,11235.80957,154.6900024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,Imbert,0.823036405,0.415344061,0.197609137,0.555532351,0.510048355,0.254897822,0.660334194,0.842101781,0.720218488,9.417615412,9.24428124,9.163270175,9.619165223,9.193094178,8.233829976,10.27783551,8.11120387,10.51208344,10.84493851,9.68836673,8.391749728,11.73519344,8.781317446,8.515128098,11.1117316,8.327918495,11.27656053,9.931207701,11.14931572,9.712003148,8.900103729,10.72776512,7.844631202,24896.56445,204.5599976,24673.60156,204.5599976,24116.9082,204.5599976,24306.36133,204.5599976,23518.61719,204.5599976,23840.77148,204.5599976,23284.57031,204.5599976,22882.40234,204.5599976,23026.08594,204.5599976,22491.02734,204.5599976,22312.44531,204.5599976,22159.49609,204.5599976,21854.71484,204.5599976,21639.81641,204.5599976,21472.31641,204.5599976,21257.04883,204.5599976,21000.24609,204.5599976,20816.29883,204.5599976,20585.31445,204.5599976,20378.14844,204.5599976,20164.41992,204.5599976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,La Ciénaga,0.093908002,0.068679071,0.046290807,0.07519538,0.0857252,0.047240803,0.090993604,0.108225755,0.100775768,15.29397817,14.5638139,14.25789496,14.72165017,14.43749117,12.76449322,13.4275962,12.04211159,13.1165019,12.09733919,13.81296818,14.11153098,11.17540415,13.44124736,12.04151469,13.15107231,13.3737895,12.07073662,13.88176168,13.81127504,15.4443223,15.61772352,12.49527932,14.23818314,8914.500977,146.769989,8886.494141,146.769989,8920.697266,146.769989,8982.810547,146.769989,9148.335938,146.769989,9165.757813,146.769989,9117.291016,146.769989,9169.68457,146.769989,9111.707031,146.769989,9478.405273,146.769989,9486.655273,146.769989,9401.429688,146.769989,9191.173828,146.769989,9270.615234,146.769989,9245.977539,146.769989,9332.199219,146.769989,9240.039063,146.769989,9298.017578,146.769989,9409.522461,146.769989,9492.679688,146.769989,9542.09668,146.769989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,Los Ríos,0.162162577,0.119435808,0.06154335,0.137798844,0.124177655,0.075744073,0.170721318,0.200025076,0.17346479,15.0540653,14.3197485,13.29467139,14.26488541,13.9390096,12.83323614,14.27374105,12.4276886,13.31332094,12.27530524,13.58111053,14.12279404,9.528998094,13.80155723,12.54900165,14.27060373,13.93977387,9.176253878,14.70525229,14.89073758,14.95612451,14.97666242,13.3717932,15.15462571,inf,187.9899902,7775.98291,185.5,7770.881836,185.5,7791.020996,185.5,7771.044434,185.5,7770.213867,185.5,7775.921875,185.5,7831.324219,185.5,7836.165039,185.5,7780.814453,185.5,7811.398438,185.5,7859.29248,185.5,7744.661621,185.5,7789.370605,185.5,7770.692383,185.5,7775.209961,185.5,7809.389648,185.5,7815.434082,185.5,7823.911133,185.5,7843.291504,185.5,7837.769043,185.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,Padre Las Casas,0.11056235,0.055308017,0.04758612,0.059841675,0.046746065,0.05171857,0.065508327,0.120314402,0.107730624,15.74301816,16.80856766,14.73891013,16.22808729,15.9557868,14.42519157,14.19170969,13.67053091,14.75032917,11.4546371,14.20590703,15.28024316,10.51482109,14.79084955,13.57210812,16.33690246,15.78937948,10.52609085,16.04224024,15.95368203,17.50672678,16.45175875,14.17912684,16.62843429,1.63E+38,718.7299805,23799.5293,718.1700439,23122.8418,718.1700439,23615.84375,718.1700439,22733.65039,718.1700439,23009.88672,718.1700439,22537.71289,718.1700439,21765.9082,718.1700439,22135.55859,718.1700439,21456.78711,718.1700439,21154.78906,718.1700439,20926.125,718.1700439,20506.61133,718.1700439,19976.98047,718.1700439,19857.58594,718.1700439,19664.00391,718.1700439,19308.51953,718.1700439,18997.24609,718.1700439,18860.50195,718.1700439,18602.84766,718.1700439,18423.7832,718.1700439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,Paraíso,0.059569482,0.060473983,0.057642921,0.062794671,0.069013385,0.055258384,0.071738174,0.095294376,0.073373184,14.60249331,13.9369622,13.30384975,13.8301941,13.71671804,12.19691356,12.82431246,11.44772225,12.48183653,11.91655823,13.14474114,13.3647184,11.01523815,12.6758855,11.40615554,12.38793269,12.73332246,11.80818197,13.34090847,13.25812274,14.65395156,14.60679376,11.99871675,13.26921625,12636.53027,171.9099884,12710.71875,171.9099884,13104.85547,171.9099884,12828.79688,171.9099884,13774.65527,171.9099884,13518.72754,171.9099884,14134.99512,171.9099884,14298.375,171.9099884,14141.97754,171.9099884,14582.75977,171.9099884,14829.76758,171.9099884,15034.94141,171.9099884,15087.13086,171.9099884,15218.50488,171.9099884,15457.64648,171.9099884,15710.98828,171.9099884,16002.57813,171.9099884,16243.42188,171.9099884,16544.93359,171.9099884,16793.37109,171.9099884,17131.64648,171.9099884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,Pedro Brand,2.150586437,1.481000771,1.39293659,1.769743054,1.654049111,1.504350816,1.879795178,2.243894107,1.875097843,14.76161332,14.96825475,14.28941903,14.98259696,14.26182192,12.5787653,15.61702776,12.41309619,14.26986004,12.61738383,13.76871928,13.60995694,11.28731384,12.86104383,12.71795294,13.92602633,12.7061181,11.40066375,14.082114,15.2539257,15.71479868,15.07332954,15.04976552,13.97051205,42072.05469,280.3300171,44321.39453,280.3300171,49347.17578,280.3300171,46478.33203,280.3300171,54654.80078,280.3300171,51470.08984,280.3300171,57377.52344,280.3300171,64206.21875,280.3300171,60804.1875,280.3300171,66958.04688,280.3300171,70257.32813,280.3300171,74163.46875,280.3300171,78482.9375,280.3300171,82777.83594,280.3300171,87438.77344,280.3300171,92287.42969,280.3300171,97474.60156,280.3300171,102908.7109,280.3300171,108706.6484,280.3300171,114717.5625,280.3300171,121343.2188,280.3300171,0,0,0,199481.0667,0,146216,1050670.4,0,0,0,0,0,0,2296.75,0,0,0,0,0,5736.96,5800,0,0,0,0,0,1,2
67,Peralta,0.104679307,0.082572092,0.098309328,0.077897916,0.068365213,0.108297175,0.123708876,0.132836549,0.113880506,15.19809777,15.73087778,14.11855601,15.51234117,15.28639615,14.02102897,13.58281489,13.49696297,14.2609497,11.36991989,13.65605953,14.59579424,10.03005242,14.25910001,12.78141397,14.62571661,15.18834712,9.956269748,15.43216784,14.79843128,16.23769702,15.77231602,13.31181682,15.46576314,9648.878906,164.1099854,10020.41211,164.1099854,10796.73828,164.1099854,10383.37695,164.1099854,11513.50586,164.1099854,11146.15332,164.1099854,11978.27148,164.1099854,13290.13086,164.1099854,12865.60547,164.1099854,13715.29688,164.1099854,14080.48047,164.1099854,14660.49219,164.1099854,15297.50586,164.1099854,15654.48828,164.1099854,16461.33984,164.1099854,17055.52344,164.1099854,17797.16797,164.1099854,18420.55469,164.1099854,19098.85156,164.1099854,19829.96484,164.1099854,20524.16602,164.1099854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,Postrer Río,0.122962248,0.06874417,0.045751908,0.136524586,0.103990584,0.05343007,0.176410977,0.153161123,0.14318847,15.20162544,14.40929106,13.29138852,14.25628209,14.21833948,13.09787822,13.55399417,12.56684642,13.44859509,11.55102874,13.46087001,14.48718038,9.360621563,14.24330643,12.16629178,14.05033784,14.24655845,8.999774611,15.14625141,14.50570932,15.11158608,14.92671384,12.59819032,15.31456697,3124.105225,154.9200134,3301.399414,154.9200134,3686.892578,154.9200134,3451.268066,154.9200134,4085.98877,154.9200134,3860.965576,154.9200134,4224.116699,154.9200134,4670.522949,154.9200134,4479.605957,154.9200134,5025.106445,154.9200134,5245.248047,154.9200134,5490.076172,154.9200134,5928.814453,154.9200134,6226.702637,154.9200134,6576.394531,154.9200134,6913.411621,154.9200134,7291.051758,154.9200134,7684.782227,154.9200134,8081.655273,154.9200134,8495.658203,154.9200134,8968.291016,154.9200134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Pueblo Viejo,0.974107218,0.920130956,0.557787023,0.86020376,0.899966903,0.77482292,1.008654031,1.227007926,0.900541753,13.97527011,13.91378005,13.05923838,14.2129753,13.60127964,12.54010046,13.90356188,11.92470426,12.91838692,12.85183241,12.89672823,13.10473902,12.40224157,12.9731262,12.11642603,13.11807176,13.1022321,12.72443267,13.87668813,14.39296303,14.75568953,14.71444257,13.08579302,13.61306951,11070.07813,61.87000275,11193.16406,61.87000275,11263.61914,61.87000275,11223.22852,61.87000275,11452.44141,61.87000275,11196.71289,61.87000275,11372.54883,61.87000275,11610.17188,61.87000275,11354.64453,61.87000275,11732.12598,61.87000275,11752.27148,61.87000275,11795.95703,61.87000275,11860.73438,61.87000275,12186.04199,61.87000275,12200.69336,61.87000275,12177.05469,61.87000275,12269.03906,61.87000275,12376.25293,61.87000275,12347.28418,61.87000275,12419.10352,61.87000275,12456.97949,61.87000275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,Sabana Grande de Palenque,4.970805311,2.155647045,1.911410096,2.173347372,2.182702622,2.008730301,2.724330165,5.425455173,3.372617955,12.78369903,12.97783696,12.60009279,13.39754038,12.57592286,11.12694276,12.58423357,10.76240506,12.11681874,11.60990929,12.31596764,12.06441851,11.86325728,11.82353671,10.80223091,11.88135842,11.15974172,12.5133134,12.42321273,12.63045117,13.60360572,13.35376726,11.6275792,12.08209458,16272.15625,38.07999802,16398.89844,38.07999802,16537.47656,38.07999802,16212.41992,38.07999802,17334.20898,38.07999802,16781.21094,38.07999802,17680.16797,38.07999802,17800.83789,38.07999802,17781.97461,38.07999802,17968.36719,38.07999802,18124.77344,38.07999802,18163.27539,38.07999802,17984.21875,38.07999802,18254.15234,38.07999802,18474.79883,38.07999802,18654.48828,38.07999802,18719.29297,38.07999802,18880.76563,38.07999802,19373.20703,38.07999802,19778.3457,38.07999802,20221.89648,38.07999802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,San Juan,0.400458166,0.3650949,0.289170775,0.35650822,0.36020925,0.343424264,0.384604436,0.414897129,0.392129518,15.08989593,15.74726233,13.84971156,15.34513013,15.09804734,13.72050608,14.03203649,13.07688816,14.10057335,11.61953241,13.89212144,14.5769144,10.34105384,14.36283452,13.13361663,16.70735592,15.05612762,10.22195477,15.53712717,15.7269315,16.50214623,15.6807904,13.60058109,16.24156452,1.77E+38,2152.810059,126932.3125,2152.25,128000.5547,2152.25,128073.375,2152.25,128259.4219,2152.25,128233.125,2152.25,128995.5625,2152.25,130161.8438,2152.25,129507.4063,2152.25,130352.5078,2152.25,131504.5,2152.25,131130.3281,2152.25,132323.7031,2152.25,132536.9531,2152.25,132467.4844,2152.25,132814.625,2152.25,133059.9063,2152.25,133522.5156,2152.25,133871.3594,2152.25,134379.7188,2152.25,134882.75,2152.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,San Pedro De Macorís,6.89543737,6.021199327,4.765605431,6.395550805,6.491768402,5.88360895,6.285510742,6.892748822,6.482180734,10.62378882,10.51924033,10.64421505,11.06677232,10.33605114,9.538509494,12.12986466,9.401605879,11.2422777,10.84798681,11.13603608,9.951387761,10.26378611,9.968810523,9.818039106,10.91359343,9.549123512,11.24978807,11.10226768,11.87615204,11.24685391,10.72211902,11.73923447,9.974262544,130863.5,186.3600159,135633.5938,186.3600159,145463.8594,186.3600159,140357.375,186.3600159,156642.0469,186.3600159,151297.4063,186.3600159,162425.9063,186.3600159,174914.625,186.3600159,168526.1719,186.3600159,180337.1406,186.3600159,186355.75,186.3600159,193547.8125,186.3600159,200250.0313,186.3600159,207926.2344,186.3600159,215696.0469,186.3600159,223742.6406,186.3600159,231671.75,186.3600159,239977.0938,186.3600159,249061.8125,186.3600159,258193.7656,186.3600159,267628.75,186.3600159,115308362.5,130019658.5,156642724.4,196795730.1,158722259.2,301481303.4,318600072.8,3127.21,3375.01,3609.13,4705.77,4773.77,4871.13,5343.97,7519.47,7066.64,8824.41,9847.66,10260.74,10329.4,10911.94,44,48,48,47,46,50,47
73,San Rafael Del Yuma,0.234450768,0.125604269,0.124029535,0.148298724,0.139728063,0.126210738,0.202042019,0.255982185,0.21868327,7.84281567,7.789046482,8.274871763,8.646827309,7.577166953,6.789783645,8.821505708,6.987737444,8.354041197,8.723924248,8.189232835,7.209393394,8.314164123,7.57621066,7.12701553,8.259910724,6.840394413,9.659135449,8.624651795,8.91312146,8.577053383,8.250765711,8.853520619,7.482128157,17808.99414,1217.790039,18638.35938,1217.790039,19741.1543,1217.790039,19049.69141,1217.790039,21269.625,1217.790039,20743.03125,1217.790039,21887.11719,1217.790039,23925.96094,1217.790039,23135.56641,1217.790039,24799.65625,1217.790039,25799.94727,1217.790039,27111.1543,1217.790039,28178.19727,1217.790039,28426.59375,1217.790039,29662.53711,1217.790039,30996.8457,1217.790039,31644.28711,1217.790039,32600.42773,1217.790039,34144.30078,1217.790039,35349.71094,1217.790039,36851.96875,1217.790039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,Santo Domingo De Guzmán,53.15283759,39.0243126,34.60975428,39.18802784,38.84593946,37.82725215,41.7483923,48.37739343,45.65994938,13.4509407,13.59221991,13.25179593,13.99869816,13.025347,11.78145228,14.18127079,11.52142961,13.15749374,11.91351073,13.11411324,12.44935108,11.73262332,11.96071094,11.78161612,12.93878503,11.75217023,12.18243747,13.25829099,14.02861967,14.43462887,13.66900808,13.0584311,12.51964218,901120.875,116.2600021,911292.1875,116.2600021,929378.875,116.2600021,918235,116.2600021,948443.875,116.2600021,937440,116.2600021,956008.375,116.2600021,976070.875,116.2600021,967621.125,116.2600021,984262.875,116.2600021,995165,116.2600021,1005941.5,116.2600021,1015543.375,116.2600021,1025449.5,116.2600021,1036194.625,116.2600021,1048001.188,116.2600021,1056725.5,116.2600021,1067404.875,116.2600021,1080369.125,116.2600021,1093552,116.2600021,1105142.5,116.2600021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Villa Altagracia,0.369560852,0.341702552,0.327284951,0.32053117,0.357677244,0.355405676,0.315349881,0.457242338,0.35140101,15.48887018,15.64759999,14.7557551,15.48066349,15.05536194,13.36664333,15.73515244,13.09453482,14.62244959,12.76773025,14.06792678,14.62225068,10.90389368,13.81979503,13.20036697,14.43646949,13.89681932,10.76026582,14.76297813,15.54141051,16.51657567,15.85235607,15.29482818,14.88760288,74151.60156,533.8399658,74995.60156,533.8399658,76265.48438,533.8399658,75607.35156,533.8399658,77725.46875,533.8399658,77254.73438,533.8399658,78581.48438,533.8399658,80104.91406,533.8399658,79398.57031,533.8399658,81216.92969,533.8399658,81982.14844,533.8399658,82682.07813,533.8399658,83710.01563,533.8399658,84587.65625,533.8399658,85345.45313,533.8399658,86131.70313,533.8399658,86980.3125,533.8399658,87841.00781,533.8399658,88733.125,533.8399658,89660.35938,533.8399658,90538.82813,533.8399658,7527225,5827436,5826800,6995598.478,5407289.4,5949306.9,11435533.57,1506.13,2140.53,2308.81,2322.83,3041.68,2906.62,3321.4,2903.04,5212.5,4772.18,4996.25,5007.53,5640.68,5610,7,4,4,4,4,4,4
76,Azua,1.046336228,0.814999009,0.591892208,0.793741982,0.822554189,0.723545158,0.880814726,1.191257149,0.965478676,14.68535948,14.76321087,13.53169956,14.87041342,14.32024909,12.99137959,13.67160761,12.38877951,13.34995928,12.39195186,13.1071899,13.70510281,11.58810255,13.41882192,12.21150587,13.50653022,13.71701217,11.6759823,14.37317678,14.32200997,15.46870068,15.35390568,12.96945055,14.43493627,91529.92969,520.2600098,91433.40625,520.2600098,92992.83594,520.2600098,92166.40625,520.2600098,93623.58594,520.2600098,93098.35938,520.2600098,94137.34375,520.2600098,94210.76563,520.2600098,94334.53125,520.2600098,94777.85938,520.2600098,95197.30469,520.2600098,96134.09375,520.2600098,95821.42969,520.2600098,96198.89063,520.2600098,96869.88281,520.2600098,97433.22656,520.2600098,97944.8125,520.2600098,98428.09375,520.2600098,99054.45313,520.2600098,99587.59375,520.2600098,100111.375,520.2600098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,Sabana Larga,0.204944372,0.206507175,0.102445074,0.165166883,0.205164535,0.169027554,0.192638043,0.197156227,0.183718822,16.36065195,16.96694852,15.28768492,16.7355566,16.29438008,14.38260324,14.38998852,13.93175877,14.64817126,12.22981552,14.07025933,15.30128443,10.48097881,14.70196073,13.15640057,14.92023279,15.17330443,10.29598635,15.63131091,15.20356777,17.5823166,16.83029692,14.281735,16.22968246,10470.85059,207.269989,10185.15918,207.269989,9824.652344,207.269989,9927.84082,207.269989,9382.936523,207.269989,9613.082031,207.269989,9276.501953,207.269989,8924.003906,207.269989,9126.498047,207.269989,8741.397461,207.269989,8677.392578,207.269989,8232.476563,207.269989,8161.806641,207.269989,7930.269531,207.269989,8043.963867,207.269989,7948.976563,207.269989,7662.174805,207.269989,7505.3125,207.269989,7412.335449,207.269989,7279.338867,207.269989,7140.876465,207.269989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,Sánchez,0.282398185,0.187178409,0.148334559,0.189284788,0.216468931,0.178663368,0.247059107,0.357154245,0.244796629,8.615763927,8.640471814,9.1984252,9.475018141,8.347987102,7.703932998,10.17387725,7.563922298,9.993771345,10.6876197,9.472839863,7.634223836,9.561739762,7.907647016,8.22019754,9.798858629,7.384719161,9.328048229,9.19338439,10.57978249,9.330710738,8.854782695,10.62788134,8.150974949,26568.88477,429.269989,26443.96484,429.269989,25927.42188,429.269989,26144.04297,429.269989,25554.13477,429.269989,25657.96875,429.269989,25364.92773,429.269989,25146.625,429.269989,25358.90039,429.269989,24668.00391,429.269989,24476.44922,429.269989,24195.62109,429.269989,24067.28125,429.269989,23865.78125,429.269989,23737.03906,429.269989,23482.39063,429.269989,23303.28516,429.269989,23079.73047,429.269989,22909.01953,429.269989,22681.67578,429.269989,22537.04297,429.269989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
